Year,HYBAS_ID,mean_annual_temp_k
2000,1121924300,300.083847513169
2000,1120609210,301.811434389186
2000,1120694840,301.017392579426
2000,1091269810,298.98112900461
2000,1121304330,298.552787720859
2000,1120036130,299.323086748359
2000,1121529950,295.575614683688
2000,1121531510,294.905758777548
2000,1120012330,297.966844957481
2000,1122278850,286.987623797406
2000,1120789670,300.059573689184
2000,1121948440,300.846813988968
2000,1120894860,302.25435404392
2000,1120898640,302.369920696627
2000,1120949180,298.875837111315
2000,1121156160,290.26963903999
2000,1121179970,297.717708610489
2000,1121248240,297.286078503257
2000,1121302810,299.00933545078
2000,1121885300,301.935980137416
2000,1090655700,301.964208918176
2000,1120697470,300.999543558071
2000,1070715340,300.069432086515
2000,1060027020,301.005810307457
2000,1060674840,299.848602855412
2000,1120911170,298.147533981302
2000,1120023810,299.149223251258
2000,1121352090,295.129984457662
2000,1121469570,296.639542277266
2000,1120061590,296.872327653095
2000,1080840230,302.285068722866
2000,1121993180,302.381742031087
2000,1120932890,298.870353978342
2000,1120935580,286.463826182457
2000,1120025040,299.102826408414
2000,1122121880,299.184056301952
2000,1121259150,299.277949509394
2000,1121333160,295.980490953819
2000,1122163970,294.672963083177
2000,1121366910,296.060534448886
2000,1122208050,298.505614665603
2000,1121449370,298.259120054023
2000,1122212860,294.432204519
2000,1122221490,297.410601776425
2000,1121473780,291.19197025354
2000,1120035990,299.342126317465
2000,1121583500,293.362736624482
2000,1121590660,295.925575987618
2000,1121594880,295.293639393638
2000,1122277780,287.077491343213
2000,1122277760,287.436795083639
2000,1121654880,289.150883829143
2000,1122298950,290.25440242407
2000,1120564340,302.257143209322
2000,1120595920,302.000071169295
2000,1120668350,301.407449582202
2000,1120681620,302.25941178479
2000,1121908070,302.160741114354
2000,1120054320,293.420026862587
2000,1120652760,301.940168735703
2000,1090676300,300.367265133176
2000,1120842540,296.502056626591
2000,1090873890,302.334595860826
2000,1120023440,299.328939810566
2000,1121547360,295.141681502905
2000,1122271580,292.505128848183
2000,1081604940,287.978091104229
2000,1120832270,296.17478242762
2000,1120854110,301.839066458146
2000,1120859640,302.682384709517
2000,1120892610,302.322146831415
2000,1120910760,302.441596336306
2000,1121997110,302.452947925224
2000,1120919360,302.500221777124
2000,1120972680,294.891503853934
2000,1121028290,302.675378558705
2000,1121385260,294.061484000379
2000,1121391190,294.71719762742
2000,1120036640,299.306563801001
2000,1121445220,296.831680177387
2000,1121448340,298.285216222355
2000,1122222580,291.935874124539
2000,1121480450,293.421587117513
2000,1121510860,289.487340986549
2000,1121526080,298.058485845742
2000,1121531110,295.596180861209
2000,1121532600,296.013953083638
2000,1121539750,294.400423651981
2000,1121624660,289.243780901478
2000,1122291610,290.093646227071
2000,1120113600,293.839907462504
2000,1120720790,299.677235989131
2000,1122083430,297.257247079385
2000,1121172340,292.334707521607
2000,1061571670,293.145093419868
2000,1120069120,290.531142855058
2000,1120757940,301.483381040537
2000,1121944020,301.141819171138
2000,1120835660,301.238901046944
2000,1120846660,300.767424615557
2000,1120875680,298.469344242438
2000,1120894230,300.482823355212
2000,1122077040,295.387866527243
2000,1122114610,295.227796465753
2000,1121335350,296.311723470688
2000,1121359290,295.071314489552
2000,1121388590,293.343972508833
2000,1121423440,294.296267937122
2000,1121444790,297.714801013698
2000,1122220480,297.479193724634
2000,1122222240,296.180154319958
2000,1081481650,290.519837394106
2000,1121494780,296.515240265715
2000,1121512520,291.747237274278
2000,1122242320,292.197243625015
2000,1120012240,298.089472756069
2000,1121533060,294.896211402612
2000,1121573930,291.929085644989
2000,1122274170,287.285669783471
2000,1121594850,295.207527785186
2000,1081610030,290.35918939178
2000,1122280200,294.478678544861
2000,1122286130,286.99937610237
2000,1121633710,289.085826805134
2000,1121637520,288.351597234915
2000,1121638540,285.238679400839
2000,1121645350,288.507485611659
2000,1122296000,290.13764877118
2000,1120728960,300.202033956887
2000,1080085290,289.674390552849
2000,1080965830,299.49566665768
2000,1060020520,297.958800628301
2000,1071204610,299.644719870776
2000,1080845240,300.81206312681
2000,1120852020,302.301857607208
2000,1120865690,302.322325676812
2000,1120025170,298.656867812816
2000,1121105440,298.460630526769
2000,1121285040,297.992490037452
2000,1122138580,297.261379071012
2000,1121293610,296.056020990045
2000,1122163950,296.455635118613
2000,1121401980,296.531974071593
2000,1122191100,295.957011654263
2000,1122206160,299.100147816635
2000,1121442600,295.092862983776
2000,1121468870,296.480947498314
2000,1120039050,295.838985326836
2000,1121511090,295.422207746527
2000,1121514610,295.449833621818
2000,1121517300,295.412428436672
2000,1121556600,297.460963865893
2000,1120039860,295.467128910259
2000,1122275420,288.388202128369
2000,1121598890,289.216825565873
2000,1121603290,288.949529816058
2000,1122284040,290.111073779985
2000,1122290150,284.720062055326
2000,1081641070,288.996613587658
2000,1121644830,286.770002669617
2000,1122296730,287.51476318189
2000,1121654560,289.885752454216
2000,1120565420,301.166688058175
2000,1120865180,298.726566851735
2000,1120039360,295.842839764011
2000,1071578490,291.618813477845
2000,1121609450,291.556120575328
2000,1120061210,293.982024013957
2000,1120758180,301.10544700066
2000,1121948000,301.920941166965
2000,1120803200,301.999632322085
2000,1120842310,299.730751826845
2000,1120871220,295.313150301847
2000,1120921990,298.017352881305
2000,1122012060,299.391526651963
2000,1122016830,302.686340348845
2000,1070023060,299.291075241719
2000,1060965920,302.209608230995
2000,1120994880,299.375147445923
2000,1121112910,298.193918568465
2000,1121177090,299.796683157644
2000,1121322690,297.506049770382
2000,1121434630,294.88772961154
2000,1122213010,293.737796104391
2000,1122215180,296.450141883118
2000,1122218890,293.492590125051
2000,1122247020,295.434002995747
2000,1121556980,295.942031297988
2000,1121592200,294.776178931951
2000,1121596080,294.645611626519
2000,1120012840,296.484043162892
2000,1122280480,289.005111938477
2000,1081616780,287.247130097543
2000,1122287780,290.74939113072
2000,1122294230,287.942861177561
2000,1120038400,296.631072924035
2000,1120036460,299.427121680758
2000,1121494420,298.423716463306
2000,1122237230,299.117523653869
2000,1121589470,296.044069877172
2000,1121599780,288.53976965066
2000,1121604870,287.338378030658
2000,1121610010,294.871594074694
2000,1121617220,288.061293550071
2000,1122286460,290.280263792385
2000,1121654730,289.870486091165
2000,1120605900,301.947000929746
2000,1120026620,298.956298597737
2000,1080833770,300.83750760596
2000,1122089990,298.156747191492
2000,1121175170,294.531920387962
2000,1121310790,299.266566849341
2000,1121633390,290.38844797038
2000,1121977170,302.217019194041
2000,1120892620,302.30345251705
2000,1121993850,302.401213060462
2000,1030034260,299.24361837859
2000,1050837890,301.574181202277
2000,1120929220,299.596588238449
2000,1120940010,302.655780578992
2000,1120953600,295.162512833375
2000,1120023830,299.322691203743
2000,1091147290,299.683054082852
2000,1122086610,298.216441680673
2000,1121167750,293.386956682857
2000,1121366230,294.736943671914
2000,1121428650,296.480136444346
2000,1121430470,295.383633580701
2000,1120036590,299.196318151596
2000,1122212240,294.3875824775
2000,1121516480,295.44674580637
2000,1122246300,295.052225410791
2000,1121537520,298.019770778325
2000,1120078760,297.849493844169
2000,1121582020,296.778688453609
2000,1120067280,290.870637813728
2000,1121853090,301.109734378018
2000,1040571730,301.985368714875
2000,1120614720,300.741620305975
2000,1120618570,301.768997950077
2000,1120652100,301.745382521513
2000,1121908260,301.218341356054
2000,1120605890,301.894014528726
2000,1120684230,301.935744632639
2000,1121913510,301.144801748914
2000,1121129010,300.89148401331
2000,1121329570,296.345421801491
2000,1122271640,291.930276272344
2000,1120834800,290.375545422616
2000,1120891740,301.265047951853
2000,1120972010,295.317431495303
2000,1120975390,298.273245409815
2000,1121125420,299.960332141497
2000,1121204530,300.000510564269
2000,1121299310,299.012119128944
2000,1121311740,299.156172888917
2000,1121327980,299.574815626268
2000,1121351570,295.153636637175
2000,1121452880,294.008101341663
2000,1121457430,294.584041209434
2000,1121478850,291.370799561754
2000,1091520790,295.400452509099
2000,1121525260,293.044600476469
2000,1121525850,294.266896611168
2000,1091604330,289.640927057125
2000,1122279220,288.444532377338
2000,1121608400,291.605231049773
2000,1122290410,288.179164317662
2000,1122290900,291.74305035667
2000,1121656130,288.635134021026
2000,1120591040,302.102974192519
2000,1121894140,300.023644157343
2000,1120726170,299.889595401821
2000,1121920740,300.950690015999
2000,1121977450,289.834647398056
2000,1122089900,298.201172896258
2000,1090800150,302.049150664701
2000,1120844580,300.31783841865
2000,1121995620,302.421618944251
2000,1120909040,298.983185149476
2000,1060921740,302.652946375764
2000,1121105600,296.975372829861
2000,1121167090,298.258778172008
2000,1121236560,299.204963344907
2000,1121268370,298.972679462291
2000,1122138280,298.404955951071
2000,1121362500,295.165911434167
2000,1121368090,295.022066186617
2000,1121407050,294.76260093441
2000,1121416890,294.300565708363
2000,1121428030,299.033637026372
2000,1121434500,295.14331387351
2000,1121449590,297.657002468019
2000,1121462350,292.639476899372
2000,1121465590,298.741646389684
2000,1121488160,297.951974783252
2000,1121514000,293.557254184496
2000,1121523380,295.453548857416
2000,1121561410,295.6910386801
2000,1121590860,295.475853596082
2000,1121600930,288.763039314448
2000,1121603580,287.916685588619
2000,1070013200,289.456324491551
2000,1121645250,287.481880159252
2000,1120565270,301.670855119178
2000,1120577590,302.236288766493
2000,1120580950,302.172632497402
2000,1121888010,301.900181274864
2000,1121928260,299.528937361855
2000,1121127910,296.622578397878
2000,1120038220,296.756326400816
2000,1121949260,301.918403924565
2000,1080840450,302.247619959709
2000,1100848400,302.538196181158
2000,1121995140,302.40574324413
2000,1060909040,296.838152270235
2000,1080981240,295.685905067176
2000,1121016880,294.425085005663
2000,1071066950,299.122000432432
2000,1121297190,298.208285600711
2000,1122146790,297.613650016785
2000,1121343550,294.971439358802
2000,1091362220,295.25586885212
2000,1121408400,295.857394008065
2000,1121432930,294.893431500691
2000,1122205230,295.146773170967
2000,1121436100,298.724200445449
2000,1121449390,297.361656801392
2000,1121455830,297.732497199694
2000,1121465900,292.759457116999
2000,1122230100,291.895981343587
2000,1122232930,296.416670558927
2000,1081590250,292.60700874984
2000,1121588640,292.812193331292
2000,1121588220,293.48695896931
2000,1121598230,288.056339722257
2000,1091599510,287.39526279659
2000,1122284280,287.46645524003
2000,1120067240,290.803311281282
2000,1121870610,302.410193819589
2000,1121901330,301.930365103612
2000,1120679430,302.168073871924
2000,1121905290,300.5568293296
2000,1070688100,301.809380845217
2000,1120688520,302.102124460053
2000,1120698460,302.234224989263
2000,1120713490,300.54714226941
2000,1121921470,299.074213458949
2000,1120593040,302.129304069527
2000,1091101660,298.734543616767
2000,1122101310,294.138903396128
2000,1121582270,294.104973444125
2000,1122268170,293.242068763745
2000,1120076810,291.136078340461
2000,1121621120,290.483433307241
2000,1080770660,300.579189566062
2000,1121968130,302.298662833244
2000,1120895280,298.254736311139
2000,1121031700,302.559539275789
2000,1121242500,298.972150308745
2000,1122144310,299.3779990011
2000,1091316660,298.335589572116
2000,1121367170,296.116559890893
2000,1121386090,298.031143598784
2000,1122182820,295.392647706049
2000,1122201820,296.502095499957
2000,1121435550,298.331531110491
2000,1121487090,293.479895814625
2000,1121490450,293.30761595713
2000,1122240260,295.819341072846
2000,1121523280,295.603189315732
2000,1122243740,295.520964860217
2000,1122245390,295.250196064988
2000,1122252490,298.96686796625
2000,1121571780,293.377156806971
2000,1121574450,294.07570104795
2000,1121576240,298.750887179262
2000,1121581410,296.787724862514
2000,1121609090,286.814833316191
2000,1121615320,286.876824834011
2000,1122290760,287.81051998312
2000,1090670650,301.063391641932
2000,1121903380,302.42582240493
2000,1120692610,301.032352674876
2000,1120711720,300.125504437615
2000,1121159970,298.354748485668
2000,1120053780,293.989141821861
2000,1120038270,296.242367483208
2000,1120831710,299.546336576789
2000,1121976490,300.23556650829
2000,1122000240,299.031310752824
2000,1121221850,297.510547144409
2000,1122138050,298.936872438525
2000,1081306570,296.204187173514
2000,1121376700,295.267143400474
2000,1121434930,294.754756696932
2000,1120036700,299.102263757281
2000,1122215400,293.028226246553
2000,1121459660,297.269233382537
2000,1121534060,295.246644864537
2000,1121577570,291.900618392039
2000,1121608690,288.750535425086
2000,1122283750,289.071365615468
2000,1121645400,287.265771246002
2000,1050577750,302.195119462347
2000,1121880080,301.802677126284
2000,1120686080,302.192378851854
2000,1120702220,298.712854323542
2000,1121919660,301.399112479599
2000,1120031120,291.438137080512
2000,1120587770,302.114819629722
2000,1121144350,290.658208512695
2000,1081243060,297.193818171482
2000,1121604050,288.858533163632
2000,1120012850,296.266205819045
2000,1121948800,297.142550998264
2000,1121969010,302.177033846697
2000,1090849600,300.489430478622
2000,1121971760,302.33911895752
2000,1120025140,299.317630381658
2000,1120955460,299.536790277717
2000,1120962370,295.481674319751
2000,1071113110,297.576111928236
2000,1071182030,299.576394066386
2000,1081179320,299.490964321009
2000,1120020060,298.761409687546
2000,1120019950,298.493513788604
2000,1120009470,299.796245691748
2000,1081346260,296.780965642114
2000,1121351780,295.1621707245
2000,1121356420,294.9071788844
2000,1121367360,294.824487036401
2000,1120037760,298.532728332359
2000,1121399230,296.358140386929
2000,1122200620,296.551370000959
2000,1121434170,294.639908568886
2000,1121435710,295.944950947596
2000,1121479740,297.272582699702
2000,1121485550,290.881170325131
2000,1121485380,295.483414589873
2000,1122231770,294.297723317362
2000,1121499450,291.890604442339
2000,1122236440,291.544274585145
2000,1121508680,297.737917105815
2000,1121567480,293.656190652837
2000,1121597980,288.144486252332
2000,1121597780,292.533540093467
2000,1051616230,289.736302413818
2000,1091613340,292.697374961723
2000,1081619340,294.614326676522
2000,1122284330,289.317487525803
2000,1122294240,286.074997713249
2000,1121650780,289.365618631453
2000,1121891220,301.249887628548
2000,1120652110,301.77961458633
2000,1120591050,302.283075139672
2000,1121414810,295.111092758868
2000,1081592020,291.143737261192
2000,1121962470,300.7973684225
2000,1120840450,302.22980329131
2000,1120870630,300.210972414848
2000,1121987600,302.318506654302
2000,1121106760,300.043002626249
2000,1122120080,296.58195432514
2000,1121363220,295.200639075382
2000,1120664460,302.480288023
2000,1120006550,300.825551311175
2000,1121378950,294.430328044773
2000,1120039140,295.579539427563
2000,1121526260,294.9972273259
2000,1121991370,302.364361888827
2000,1121992500,299.497087544823
2000,1070023770,299.129065234214
2000,1121145190,295.409630637679
2000,1121188070,299.806486906829
2000,1122105670,300.004285930765
2000,1122111780,298.062736029324
2000,1121422970,294.25561511267
2000,1091429440,298.632366564847
2000,1122204490,295.237359019269
2000,1122207970,295.315937788659
2000,1121459090,292.499893431451
2000,1081487520,296.009433305158
2000,1122229870,292.886638022826
2000,1121540310,296.726216457677
2000,1121653710,287.597962912027
2000,1121858850,302.144118047959
2000,1120574430,299.026196328659
2000,1120583270,302.440772318056
2000,1121884110,302.070563900227
2000,1121904210,302.52659157264
2000,1120685140,302.129626022792
2000,1120692130,301.679965959578
2000,1120737780,299.16042237087
2000,1120568820,299.772901920617
2000,1080613130,301.735838241908
2000,1121928310,298.220148240035
2000,1121181860,294.654021110791
2000,1121280230,298.807464788866
2000,1121310630,295.991797603778
2000,1121396990,294.872095934767
2000,1120036450,299.470248216069
2000,1120038860,295.732014493075
2000,1121950620,300.892900511377
2000,1120839510,299.558432837077
2000,1060873200,301.973221062338
2000,1120901080,302.282868550086
2000,1120922930,302.532413381391
2000,1120978420,299.139885023043
2000,1120022170,298.838529879691
2000,1091337830,298.739387056763
2000,1121375770,294.713809177095
2000,1120037890,298.781145955501
2000,1120036680,299.070681280364
2000,1121452630,297.003432196097
2000,1122213190,293.804937405056
2000,1121464010,292.192244221646
2000,1121480550,292.607215463534
2000,1122224570,294.137501831055
2000,1121493560,298.940282224699
2000,1122232040,296.463512025615
2000,1122232360,290.908362731028
2000,1121503500,291.553522882831
2000,1091508670,298.482283674355
2000,1122241950,292.072638245357
2000,1121528870,295.148650126072
2000,1121528660,295.236801974072
2000,1121579340,291.710578551338
2000,1121602030,291.61724096719
2000,1121605130,288.00435188944
2000,1121607640,294.285809245087
2000,1121616840,288.130595140779
2000,1122289200,286.815125314813
2000,1122292980,287.214828016951
2000,1122293970,286.388688817143
2000,1090565220,302.136513113899
2000,1120590340,302.069629452393
2000,1121916580,302.04949197142
2000,1122008160,302.672179032358
2000,1121009390,301.848336065383
2000,1121330390,296.60138962552
2000,1121501310,291.229748214183
2000,1121522650,295.501464277179
2000,1121932760,299.161853983561
2000,1120841350,301.936671194423
2000,1121999510,302.495970055279
2000,1120955960,299.319765771342
2000,1120993340,299.398748111194
2000,1121138190,292.324151107455
2000,1121162960,297.867348048998
2000,1121176370,294.73880557654
2000,1120020210,298.23196800564
2000,1121363180,295.197045195875
2000,1121410100,294.64685408962
2000,1121435700,298.084177156774
2000,1121477450,299.101949838492
2000,1121526070,295.557980584921
2000,1122252210,292.522376897317
2000,1121548230,295.022484789931
2000,1121582100,291.996627608481
2000,1121602460,287.871299385333
2000,1122288280,287.971956426447
2000,1122292420,287.694056483496
2000,1122298030,291.583331103055
2000,1120615310,302.332275504073
2000,1120652870,302.461963237744
2000,1120684040,302.026422768157
2000,1121971890,301.119102101975
2000,1120856620,300.124576500373
2000,1121976050,302.194872901553
2000,1120863850,301.194276081249
2000,1120868170,302.30836126345
2000,1080871910,299.431844534137
2000,1121980780,300.800788725203
2000,1122010980,299.367945446493
2000,1120967880,295.50272187391
2000,1122033760,298.667963193735
2000,1122084380,297.998261126605
2000,1091151130,297.773732569206
2000,1122116420,299.162316903343
2000,1122147370,298.089453414603
2000,1121359450,295.001310924438
2000,1121363750,295.175816035127
2000,1120036500,299.427851868539
2000,1121488920,290.608705463579
2000,1122232660,296.46044163685
2000,1121515830,297.945424485618
2000,1121549410,295.46803264498
2000,1122279120,290.261319825975
2000,1122286970,291.984708414669
2000,1122295510,288.717921248726
2000,1121658950,288.64438901014
2000,1122300400,290.338439332197
2000,1120002340,301.140446542323
2000,1121881080,301.728765096206
2000,1121883210,301.879187461394
2000,1121886020,301.795234698516
2000,1121921890,299.802057230248
2000,1121706140,294.230103490878
2000,1121867420,302.11002849951
2000,1121279010,298.818678020609
